I_size,D_size,L2_size,I_assoc,D_assoc,L2_assoc,cache_line,sim_seconds,CPI,D MR,I MR,L2 MR
32,64,1024,4,2,4,64,0.017438,3.487658,0.060932,0.000872,0.999719
32,64,1024,4,2,8,64,0.017438,3.487658,0.060932,0.000872,0.999719
32,64,1024,4,4,4,64,0.017438,3.487658,0.060932,0.000872,0.999719
32,64,1024,4,4,8,64,0.017438,3.487658,0.060932,0.000872,0.999719
32,64,2048,2,2,4,64,0.017331,3.46611,0.060932,0.000978,0.999276
32,64,2048,2,2,8,64,0.017331,3.46611,0.060932,0.000978,0.999276
32,64,2048,2,4,4,64,0.017331,3.46611,0.060932,0.000978,0.999276
32,64,2048,2,4,8,64,0.017331,3.46611,0.060932,0.000978,0.999276
32,64,2048,4,2,4,64,0.017314,3.462827,0.060932,0.000872,0.999719
32,64,2048,4,2,8,64,0.017314,3.462827,0.060932,0.000872,0.999719
32,64,2048,4,4,4,64,0.017314,3.462827,0.060932,0.000872,0.999719
32,64,2048,4,4,8,64,0.017314,3.462827,0.060932,0.000872,0.999719
32,64,256,2,2,4,64,0.017507,3.501438,0.060932,0.000978,0.999276
32,64,256,2,2,8,64,0.017507,3.501438,0.060932,0.000978,0.999276
32,64,256,2,4,4,64,0.017507,3.501438,0.060932,0.000978,0.999276
32,64,256,2,4,8,64,0.017507,3.501438,0.060932,0.000978,0.999276
32,64,256,4,2,4,64,0.017507,3.501438,0.060932,0.000872,0.999719
32,64,256,4,2,8,64,0.017507,3.501438,0.060932,0.000872,0.999719
32,64,256,4,4,4,64,0.017507,3.501438,0.060932,0.000872,0.999719
32,64,256,4,4,8,64,0.017507,3.501438,0.060932,0.000872,0.999719
32,64,4096,2,2,4,64,0.017096,3.419281,0.060932,0.000978,0.999276
32,64,4096,2,2,8,64,0.017096,3.419281,0.060932,0.000978,0.999276
32,64,4096,2,4,4,64,0.017096,3.419281,0.060932,0.000978,0.999276
32,64,4096,2,4,8,64,0.017096,3.419281,0.060932,0.000978,0.999276
32,64,4096,4,2,4,64,0.017109,3.421836,0.060932,0.000872,0.999719
32,64,4096,4,2,8,64,0.017109,3.421836,0.060932,0.000872,0.999719
32,64,4096,4,4,4,64,0.017109,3.421836,0.060932,0.000872,0.999719
32,64,4096,4,4,8,64,0.017109,3.421836,0.060932,0.000872,0.999719
32,64,512,2,2,4,64,0.017458,3.491623,0.060932,0.000978,0.999276
32,64,512,2,2,8,64,0.017458,3.491623,0.060932,0.000978,0.999276
32,64,512,2,4,4,64,0.017458,3.491623,0.060932,0.000978,0.999276
32,64,512,2,4,8,64,0.017458,3.491623,0.060932,0.000978,0.999276
32,64,512,4,2,4,64,0.017492,3.49843,0.060932,0.000872,0.999719
32,64,512,4,2,8,64,0.017492,3.49843,0.060932,0.000872,0.999719
32,64,512,4,4,4,64,0.017492,3.49843,0.060932,0.000872,0.999719
32,64,512,4,4,8,64,0.017492,3.49843,0.060932,0.000872,0.999719
32,8,1024,2,2,4,64,0.01741,3.481916,0.060936,0.000982,0.999143
32,8,1024,2,2,8,64,0.01741,3.481916,0.060936,0.000982,0.999143
32,8,1024,4,2,4,64,0.01741,3.481916,0.060936,0.000874,0.999591
32,8,1024,4,2,8,64,0.01741,3.481916,0.060936,0.000874,0.999591
32,8,2048,2,2,4,64,0.017331,3.46611,0.060936,0.000982,0.999143
32,8,2048,2,2,8,64,0.017331,3.46611,0.060936,0.000982,0.999143
32,8,2048,4,2,4,64,0.017331,3.46611,0.060936,0.000874,0.999591
32,8,2048,4,2,8,64,0.017331,3.46611,0.060936,0.000874,0.999591
32,8,256,2,2,4,64,0.017501,3.500202,0.060936,0.000982,0.999143
32,8,256,2,2,8,64,0.017501,3.500202,0.060936,0.000982,0.999143
32,8,256,4,2,4,64,0.017507,3.501438,0.060936,0.000874,0.999591
32,8,256,4,2,8,64,0.017507,3.501438,0.060936,0.000874,0.999591
32,8,4096,2,2,4,64,0.017096,3.419281,0.060936,0.000982,0.999143
32,8,4096,2,2,8,64,0.017109,3.421717,0.060936,0.000982,0.999143
32,8,4096,4,2,4,64,0.017096,3.419281,0.060936,0.000874,0.999591
32,8,4096,4,2,8,64,0.017096,3.419281,0.060936,0.000874,0.999591
32,8,512,2,2,4,64,0.017458,3.491623,0.060936,0.000982,0.999143
32,8,512,2,2,8,64,0.017458,3.491623,0.060936,0.000982,0.999143
32,8,512,4,2,4,64,0.017458,3.491623,0.060936,0.000874,0.999591
32,8,512,4,2,8,64,0.017458,3.491623,0.060936,0.000874,0.999591
64,16,1024,2,2,4,64,0.017419,3.48377,0.060933,0.000879,0.999652
64,16,1024,2,2,8,64,0.017438,3.487658,0.060933,0.000879,0.999652
64,16,1024,2,4,4,64,0.017438,3.487658,0.060932,0.000877,0.999692
64,16,1024,2,4,8,64,0.017438,3.487658,0.060932,0.000877,0.999692
64,16,1024,4,2,4,64,0.017419,3.48377,0.060933,0.000855,0.999745
64,16,1024,4,2,8,64,0.017438,3.487658,0.060933,0.000855,0.999745
64,16,1024,4,4,4,64,0.017438,3.487658,0.060932,0.000854,0.999786
64,16,1024,4,4,8,64,0.017438,3.487658,0.060932,0.000854,0.999786
64,16,2048,2,2,4,64,0.017314,3.462827,0.060933,0.000879,0.999652
64,16,2048,2,2,8,64,0.017314,3.462827,0.060933,0.000879,0.999652
